id_transakcji;kwota;data_transakcji;id_klienta;id_wycieczki
2946;1105.0;2023-08-04;1988;62
2947;1700.0;2023-08-01;1228;62
2948;1445.0;2023-08-16;651;62
2949;1105.0;2023-08-15;2484;62
2950;1275.0;2023-08-12;2278;62
2951;1445.0;2023-08-15;2868;62
2952;1530.0;2023-08-11;1940;62
2953;1530.0;2023-08-21;2520;62
2954;1105.0;2023-08-07;3825;62
2955;1445.0;2023-08-17;1493;62
2956;1445.0;2023-08-18;964;62
2957;1530.0;2023-08-04;1965;62
2958;833.0;2023-08-23;2834;62
2959;833.0;2023-08-03;2664;62
2960;1445.0;2023-08-04;1484;62
2961;1530.0;2023-08-23;3683;62
2962;1445.0;2023-08-04;1994;62
2963;1105.0;2023-08-03;3227;62
2964;1105.0;2023-08-12;1774;62
2965;1105.0;2023-08-24;1306;62
2966;1275.0;2023-08-10;2349;62
2967;1700.0;2023-08-01;2296;62
2968;1445.0;2023-08-17;3541;62
2969;1445.0;2023-08-03;3226;62
2970;833.0;2023-08-09;2236;62
2971;1530.0;2023-08-09;3540;62
2972;1530.0;2023-08-24;1597;62
2973;1700.0;2023-08-16;790;62
2974;1445.0;2023-08-18;817;62
2975;1700.0;2023-08-23;2160;62
2976;1105.0;2023-08-01;3138;62
2977;1445.0;2023-08-07;3143;62
2978;1445.0;2023-08-17;1118;62
2979;1530.0;2023-08-03;525;62
2980;1445.0;2022-06-04;2642;63
2981;833.0;2022-06-10;2655;63
2982;833.0;2022-06-03;313;63
2983;1530.0;2022-06-15;1399;63
2984;1445.0;2022-06-22;2497;63
2985;1105.0;2022-06-11;2024;63
2986;1445.0;2022-06-07;1901;63
2987;1530.0;2022-06-14;3266;63
2988;1445.0;2022-06-06;3195;63
2989;1275.0;2022-06-19;2390;63
2990;1530.0;2022-06-12;102;63
2991;1275.0;2022-06-07;2427;63
2992;1105.0;2022-06-03;929;63
2993;833.0;2022-06-21;2192;63
2994;1700.0;2022-06-09;2607;63
2995;1445.0;2022-06-20;2290;63
2996;1105.0;2022-06-05;1712;63
2997;833.0;2022-06-11;699;63
2998;833.0;2022-06-08;3810;63
2999;850.0;2022-06-02;1959;63
3000;1445.0;2022-06-21;1280;63
3001;1445.0;2022-06-15;3225;63
3002;1275.0;2022-06-16;243;63
3003;1530.0;2022-06-15;2302;63
3004;1785.0;2020-06-08;2862;64
3005;1785.0;2020-06-22;3226;64
3006;1785.0;2020-06-05;3055;64
3007;2100.0;2020-06-15;3388;64
3008;1575.0;2020-06-17;2479;64
3009;1890.0;2020-06-05;24;64
3010;1365.0;2020-06-23;2896;64
3011;1785.0;2020-06-02;233;64
3012;1785.0;2020-06-16;603;64
3013;1575.0;2020-06-21;1938;64
3014;1785.0;2020-06-07;1732;64
3015;1365.0;2020-06-11;2314;64
3016;1050.0;2020-06-21;2550;64
3017;1029.0;2020-06-07;2622;64
3018;1890.0;2020-06-20;316;64
3019;1029.0;2020-06-10;1458;64
3020;2100.0;2020-06-01;247;64
3021;1890.0;2020-06-21;2837;64
3022;1575.0;2020-06-01;244;64
3023;1050.0;2020-05-31;2342;64
3024;1890.0;2020-06-04;592;64
3025;1050.0;2020-06-15;567;64
3026;2100.0;2020-06-02;2033;64
3027;1890.0;2020-06-11;2711;64
3028;1365.0;2020-06-19;3594;64
3029;1365.0;2020-06-17;1269;64
3030;1785.0;2020-06-06;330;64
3031;1785.0;2020-06-10;2830;64
3032;1890.0;2020-06-05;1427;64
3033;1785.0;2020-06-02;3706;64
3034;1029.0;2020-05-31;1172;64
3035;2100.0;2023-09-04;129;65
3036;1785.0;2023-09-23;1453;65
3037;1785.0;2023-09-08;2056;65
3038;1029.0;2023-09-11;2101;65
3039;1365.0;2023-09-23;1384;65
3040;1029.0;2023-09-12;2392;65
3041;1890.0;2023-09-06;158;65
3042;1890.0;2023-09-07;3263;65
3043;1785.0;2023-09-11;3199;65
3044;1785.0;2023-09-22;1922;65
3045;1029.0;2023-09-14;2157;65
3046;1050.0;2023-09-18;2823;65
3047;2100.0;2023-09-12;3513;65
3048;1785.0;2023-09-05;717;65
3049;2100.0;2023-09-14;3678;65
3050;1365.0;2023-09-10;814;65
3051;1029.0;2023-09-09;3673;65
3052;1785.0;2023-09-20;3756;65
3053;1785.0;2023-09-16;3251;65
3054;2100.0;2023-09-17;1229;65
3055;1365.0;2023-08-31;2224;65
3056;1575.0;2023-08-31;1895;65
3057;1890.0;2023-09-17;437;65
3058;1575.0;2023-09-15;1357;65
3059;1365.0;2023-09-18;2672;65
3060;1575.0;2023-09-18;727;65
3061;1890.0;2023-09-04;740;65
3062;2100.0;2023-09-06;1806;65
3063;1890.0;2023-09-12;3574;65
3064;2430.0;2022-09-11;2647;66
3065;1323.0;2022-09-03;452;66
3066;2295.0;2022-09-04;2304;66
3067;2025.0;2022-09-10;1474;66
3068;2295.0;2022-09-07;1022;66
3069;2295.0;2022-09-15;1183;66
3070;1755.0;2022-09-03;1980;66
3071;2430.0;2022-09-11;981;66
3072;2430.0;2022-09-09;1549;66
3073;1323.0;2022-09-08;478;66
3074;2430.0;2022-09-06;3744;66
3075;1323.0;2022-09-19;3144;66
3076;1323.0;2022-09-08;1758;66
3077;2430.0;2022-09-16;242;66
3078;2430.0;2022-09-09;1040;66
3079;2430.0;2022-09-17;2764;66
3080;2295.0;2022-09-17;1999;66
3081;2700.0;2022-09-09;220;66
3082;2700.0;2022-09-02;2847;66
3083;2700.0;2022-09-13;2053;66
3084;2430.0;2022-08-31;3161;66
3085;2430.0;2022-09-02;1222;66
3086;2025.0;2022-09-15;2784;66
3087;2430.0;2022-09-06;1488;66
3088;2700.0;2022-09-12;3230;66
3089;2025.0;2022-09-09;1165;66
3090;1755.0;2022-09-10;290;66
3091;2025.0;2022-09-17;1023;66
3092;2025.0;2022-09-13;3779;66
3093;1755.0;2022-09-18;1110;66
3094;1323.0;2022-09-14;3517;66
3095;1323.0;2022-09-17;2327;66
3096;2295.0;2022-09-10;693;66
3097;2430.0;2022-08-31;957;66
3098;1350.0;2022-09-19;1745;66
3099;2295.0;2022-09-21;1286;66
3100;2700.0;2022-09-01;2942;66
3101;2025.0;2022-09-11;2746;66
3102;1755.0;2022-09-05;1779;66
3103;2430.0;2022-09-07;725;66
3104;2430.0;2022-09-22;2580;66
3105;2700.0;2022-09-17;3568;66
3106;2025.0;2022-09-16;1359;66
3107;1323.0;2022-09-17;3366;66
3108;2295.0;2022-09-09;1698;66
3109;2295.0;2022-09-15;2383;66
3110;2430.0;2022-09-17;832;66
3111;2025.0;2022-09-14;2793;66
3112;2025.0;2022-09-07;520;66
3113;2295.0;2022-09-04;771;66
3114;2700.0;2022-09-12;2924;66
3115;1323.0;2022-09-09;409;66
3116;2700.0;2022-09-16;3482;66
3117;2025.0;2022-09-14;3562;66
3118;2025.0;2022-09-02;2367;66
3119;2430.0;2022-09-10;924;66
3120;2295.0;2022-09-14;838;66
3121;2025.0;2022-09-06;2390;66
3122;1235.0;2023-06-20;2985;67
3123;1900.0;2023-06-09;3836;67
3124;1615.0;2023-06-01;2283;67
3125;1615.0;2023-06-21;1961;67
3126;1615.0;2023-06-10;3022;67
3127;1710.0;2023-06-02;458;67
3128;1425.0;2023-06-03;125;67
3129;1425.0;2023-06-23;1895;67
3130;931.0;2023-05-31;3484;67
3131;1710.0;2023-06-05;1703;67
3132;1615.0;2023-06-10;1701;67
3133;1425.0;2023-06-05;2984;67
3134;1425.0;2023-06-23;1050;67
3135;1615.0;2023-06-03;3059;67
3136;1710.0;2023-06-08;552;67
3137;931.0;2023-06-19;3186;67
3138;1615.0;2023-06-18;1689;67
3139;950.0;2023-06-08;1313;67
3140;1900.0;2023-06-03;1644;67
3141;1900.0;2023-06-07;2458;67
3142;1615.0;2023-06-08;367;67
3143;931.0;2023-06-12;2959;67
3144;1615.0;2023-06-18;1761;67
3145;931.0;2023-06-14;396;67
3146;1900.0;2023-06-14;3330;67
3147;520.0;2020-09-14;1257;68
3148;720.0;2020-09-02;250;68
3149;720.0;2020-09-21;3376;68
3150;600.0;2020-09-05;412;68
3151;600.0;2020-09-10;418;68
3152;680.0;2020-09-11;3600;68
3153;800.0;2020-09-19;999;68
3154;680.0;2020-09-09;2289;68
3155;600.0;2020-08-31;1415;68
3156;720.0;2020-09-07;3082;68
3157;600.0;2020-09-12;2212;68
3158;600.0;2020-09-22;1941;68
3159;680.0;2020-09-11;3522;68
3160;800.0;2020-09-18;426;68
3161;600.0;2020-09-10;497;68
3162;680.0;2020-09-09;2531;68
3163;400.0;2020-09-12;3128;68
3164;600.0;2020-09-13;3704;68
3165;720.0;2020-09-08;3533;68
3166;680.0;2020-09-20;23;68
3167;800.0;2020-09-06;790;68
3168;520.0;2020-09-10;2968;68
3169;800.0;2020-09-21;888;68
3170;680.0;2020-09-20;3826;68
3171;600.0;2020-09-04;3206;68
3172;400.0;2020-09-15;3823;68
3173;600.0;2020-09-09;2831;68
3174;600.0;2020-09-12;3749;68
3175;680.0;2020-09-22;1521;68
3176;720.0;2020-09-06;3630;68
3177;392.0;2020-09-08;1924;68
3178;720.0;2020-09-15;2147;68
3179;720.0;2020-09-23;1816;68
3180;720.0;2020-09-18;69;68
3181;392.0;2020-09-02;1575;68
3182;600.0;2020-09-12;2903;68
3183;392.0;2020-09-20;684;68
3184;600.0;2020-09-04;2162;68
3185;680.0;2020-09-04;2316;68
3186;680.0;2020-09-19;650;68
3187;600.0;2020-09-14;716;68
3188;520.0;2020-09-22;660;68
3189;680.0;2020-09-18;1118;68
3190;800.0;2020-09-10;3768;68
3191;600.0;2020-09-15;2073;68
3192;720.0;2020-09-23;116;68
3193;720.0;2020-09-02;2331;68
3194;720.0;2020-09-02;2628;68
3195;800.0;2020-09-05;3526;68
3196;392.0;2020-09-15;731;68
3197;520.0;2020-09-14;2732;68
3198;600.0;2020-09-16;3279;68
3199;800.0;2020-09-21;54;68
3200;680.0;2020-09-07;519;68
3201;800.0;2020-09-11;3716;68
3202;720.0;2020-09-12;2113;68
3203;520.0;2020-09-23;2944;68
3204;392.0;2020-09-08;954;68
3205;600.0;2020-09-11;536;68
3206;540.0;2023-09-09;3476;69
3207;390.0;2023-09-02;3349;69
3208;540.0;2023-09-09;2904;69
3209;540.0;2023-09-22;3141;69
3210;600.0;2023-09-21;77;69
3211;450.0;2023-09-10;806;69
3212;540.0;2023-09-13;1134;69
3213;510.0;2023-09-20;1174;69
3214;540.0;2023-09-03;1776;69
3215;510.0;2023-09-09;1072;69
3216;450.0;2023-09-06;2263;69
3217;540.0;2023-09-21;1191;69
3218;390.0;2023-09-01;120;69
3219;450.0;2023-09-11;2803;69
3220;294.0;2023-09-08;3483;69
3221;450.0;2023-09-13;3367;69
3222;540.0;2023-09-03;1121;69
3223;300.0;2023-09-08;2838;69
3224;510.0;2023-09-21;2785;69
3225;390.0;2023-09-02;1123;69
3226;540.0;2023-09-10;450;69
3227;510.0;2023-09-04;3620;69
3228;540.0;2023-09-02;2044;69
3229;510.0;2023-09-17;788;69
3230;510.0;2023-09-09;1657;69
3231;510.0;2023-09-04;1252;69
3232;600.0;2023-09-06;860;69
3233;510.0;2023-09-05;1837;69
3234;450.0;2023-08-31;3714;69
3235;510.0;2023-09-15;2421;69
3236;450.0;2023-09-12;735;69
3237;540.0;2023-09-06;106;69
3238;510.0;2023-09-21;835;69
3239;294.0;2023-09-05;3646;69
3240;540.0;2023-09-21;408;69
3241;540.0;2023-09-12;933;69
3242;540.0;2023-09-16;3527;69
3243;450.0;2023-09-14;1357;69
3244;450.0;2023-09-11;1491;69
3245;600.0;2023-09-12;2309;69
3246;450.0;2023-09-20;503;69
3247;540.0;2023-09-07;2361;69
3248;450.0;2023-09-07;2795;69
3249;300.0;2023-09-21;2915;69
3250;540.0;2023-08-31;1736;69
3251;1235.0;2023-09-20;3389;70
3252;1710.0;2023-09-19;364;70
3253;1615.0;2023-09-03;2481;70
3254;1710.0;2023-09-14;1510;70
3255;1710.0;2023-09-05;1137;70
3256;1900.0;2023-09-13;133;70
3257;1710.0;2023-09-09;584;70
3258;1425.0;2023-09-03;2508;70
3259;1615.0;2023-09-06;3547;70
3260;931.0;2023-09-07;1778;70
3261;1425.0;2023-09-14;2026;70
3262;1710.0;2023-09-06;785;70
3263;1615.0;2023-09-08;769;70
3264;1710.0;2023-09-18;454;70
3265;1710.0;2023-09-19;2928;70
3266;1900.0;2023-09-06;3782;70
3267;1710.0;2023-09-22;737;70
3268;1615.0;2023-09-03;460;70
3269;1900.0;2023-09-03;2895;70
3270;1615.0;2023-09-18;2633;70
3271;1425.0;2023-09-12;2681;70
3272;1615.0;2023-09-06;442;70
3273;1615.0;2023-09-12;2227;70
3274;1900.0;2023-09-20;1225;70
3275;1710.0;2023-09-16;927;70
3276;931.0;2023-09-04;2969;70
3277;1425.0;2023-09-14;1372;70
3278;931.0;2023-07-01;1160;71
3279;1615.0;2023-07-22;752;71
3280;1235.0;2023-07-13;44;71
3281;1900.0;2023-07-07;441;71
3282;1710.0;2023-07-16;1439;71
3283;1615.0;2023-07-23;2792;71
3284;1900.0;2023-07-14;2554;71
3285;1235.0;2023-07-20;1363;71
3286;1900.0;2023-07-13;1153;71
3287;1710.0;2023-07-08;1168;71
3288;1235.0;2023-07-06;1257;71
3289;1235.0;2023-07-24;2080;71
3290;1900.0;2023-07-14;2353;71
3291;1900.0;2023-07-03;2517;71
3292;1615.0;2023-07-05;50;71
3293;1710.0;2023-07-11;504;71
3294;1615.0;2023-07-04;2502;71
3295;1900.0;2023-07-06;979;71
3296;1710.0;2023-07-17;13;71
3297;1710.0;2023-07-06;402;71
3298;1710.0;2023-07-14;3858;71
3299;931.0;2023-07-24;3163;71
3300;931.0;2023-07-20;1619;71
3301;931.0;2023-07-21;2405;71
3302;931.0;2023-07-15;1529;71
3303;1425.0;2023-07-12;2384;71
3304;1615.0;2023-07-09;3460;71
3305;931.0;2023-07-11;3734;71
3306;1900.0;2023-07-03;347;71
3307;1710.0;2023-07-04;2995;71
3308;1615.0;2023-07-16;2979;71
3309;1710.0;2023-07-18;3528;71
3310;1710.0;2023-07-13;1519;71
3311;1615.0;2023-07-20;1349;71
3312;1235.0;2023-07-02;3074;71
3313;1710.0;2023-07-24;3180;71
3314;1425.0;2023-07-11;753;71
3315;931.0;2023-07-23;841;71
3316;2070.0;2022-08-06;163;72
3317;2300.0;2022-08-10;3763;72
3318;1955.0;2022-08-21;2194;72
3319;1955.0;2022-08-05;3053;72
3320;1955.0;2022-08-23;3575;72
3321;2300.0;2022-08-01;2381;72
3322;2300.0;2022-08-23;2583;72
3323;1150.0;2022-08-09;226;72
3324;1495.0;2022-08-01;282;72
3325;2070.0;2022-08-19;3858;72
3326;1127.0;2022-08-07;2565;72
3327;1725.0;2022-08-13;2471;72
3328;2070.0;2022-08-14;372;72
3329;1955.0;2022-08-06;1711;72
3330;1955.0;2022-08-08;1;72
3331;1725.0;2022-08-08;1800;72
3332;1127.0;2022-08-24;2997;72
3333;2300.0;2022-08-02;426;72
3334;1495.0;2022-08-02;3662;72
3335;1955.0;2022-08-03;2615;72
3336;1955.0;2022-08-24;3873;72
3337;2070.0;2022-08-02;1117;72
3338;1955.0;2022-08-22;1754;72
3339;1495.0;2022-08-17;1436;72
3340;1725.0;2022-08-12;1158;72
3341;1955.0;2022-08-10;997;72
3342;2300.0;2022-08-16;2430;72
3343;2070.0;2022-08-01;713;72
3344;1955.0;2022-08-02;1678;72
3345;2070.0;2022-08-01;3416;72
3346;2300.0;2022-08-10;1998;72
3347;1725.0;2022-08-13;1504;72
3348;1725.0;2022-08-19;3156;72
3349;1495.0;2022-08-04;3015;72
3350;1725.0;2022-08-24;239;72
3351;1150.0;2022-08-10;3786;72
3352;1127.0;2022-08-16;241;72
3353;2070.0;2022-08-20;3477;72
3354;2070.0;2022-08-17;205;72
3355;1150.0;2022-08-09;1135;72
3356;1725.0;2022-08-17;2231;72
3357;1495.0;2022-08-20;2191;72
3358;2070.0;2022-08-03;974;72
3359;2070.0;2022-08-17;2775;72
3360;2070.0;2022-08-07;2723;72
3361;2300.0;2022-08-18;691;72
3362;1495.0;2022-08-06;354;72
3363;1495.0;2022-08-16;2699;72
3364;1725.0;2022-08-11;2925;72
3365;1495.0;2022-08-23;2606;72
3366;2070.0;2022-08-08;287;72
3367;1955.0;2022-08-07;645;72
3368;2070.0;2022-08-13;329;72
3369;1955.0;2022-08-12;2627;72
3370;1955.0;2022-08-08;1911;72
3371;2070.0;2022-08-11;2701;72
3372;2070.0;2022-08-06;734;72
3373;1955.0;2022-08-14;877;72
3374;1127.0;2022-08-09;2474;72
3375;1955.0;2022-08-18;1746;72
3376;1127.0;2022-08-21;2852;72
3377;1725.0;2022-08-09;3034;72
3378;1955.0;2022-08-12;3611;72
3379;2070.0;2022-08-15;3009;72
3380;680.0;2024-07-23;898;73
3381;600.0;2024-07-15;2874;73
3382;600.0;2024-07-09;477;73
3383;720.0;2024-07-24;526;73
3384;520.0;2024-07-09;2406;73
3385;720.0;2024-07-03;372;73
3386;600.0;2024-07-03;1357;73
3387;392.0;2024-07-13;3272;73
3388;680.0;2024-07-16;2178;73
3389;392.0;2024-07-20;1555;73
3390;800.0;2024-07-15;3437;73
3391;600.0;2024-07-22;480;73
3392;600.0;2024-07-11;930;73
3393;720.0;2024-07-20;939;73
3394;520.0;2024-07-09;2511;73
3395;720.0;2024-07-05;472;73
3396;520.0;2024-07-08;3270;73
3397;800.0;2024-07-11;2171;73
3398;392.0;2024-07-07;2880;73
3399;400.0;2024-07-17;3372;73
3400;720.0;2024-07-24;2143;73
3401;720.0;2024-07-03;782;73
3402;680.0;2024-07-22;1541;73
3403;600.0;2024-07-24;489;73
3404;720.0;2024-07-02;1571;73
3405;680.0;2024-07-10;2563;73
3406;680.0;2024-07-13;1814;73
3407;680.0;2024-07-21;720;73
3408;392.0;2024-07-16;882;73
3409;680.0;2024-07-04;578;73
3410;800.0;2024-07-05;2722;73
3411;720.0;2024-07-13;2211;73
3412;800.0;2024-07-24;1969;73
3413;392.0;2024-07-10;1525;73
3414;800.0;2024-07-08;1049;73
3415;720.0;2024-07-13;2866;73
3416;520.0;2024-07-18;574;73
3417;800.0;2024-07-13;3649;73
3418;520.0;2024-07-09;2365;73
3419;800.0;2024-07-23;2488;73
3420;800.0;2024-07-10;3614;73
3421;680.0;2024-07-05;1252;73
3422;800.0;2024-07-01;3754;73
3423;680.0;2024-07-05;405;73
3424;392.0;2024-07-24;1370;73
3425;680.0;2024-07-24;2221;73
3426;600.0;2024-07-14;361;73
3427;520.0;2024-07-17;3403;73
3428;720.0;2024-07-06;819;73
3429;520.0;2024-07-16;3201;73
3430;490.0;2024-07-09;1364;74
3431;750.0;2024-07-18;1487;74
3432;900.0;2024-07-16;440;74
3433;850.0;2024-07-11;1900;74
3434;850.0;2024-07-08;66;74
3435;1000.0;2024-07-14;809;74
3436;850.0;2024-07-17;1073;74
3437;850.0;2024-07-19;3042;74
3438;850.0;2024-07-19;777;74
3439;900.0;2024-07-04;3438;74
3440;1000.0;2024-07-23;3638;74
3441;750.0;2024-07-23;2399;74
3442;850.0;2024-07-10;56;74
3443;850.0;2024-07-14;3474;74
3444;850.0;2024-07-19;925;74
3445;850.0;2024-07-19;2082;74
3446;490.0;2024-07-22;146;74
3447;900.0;2024-07-21;1508;74
3448;750.0;2024-07-18;2784;74
3449;490.0;2024-07-21;3853;74
3450;490.0;2024-07-16;2532;74
3451;1000.0;2024-07-19;2396;74
3452;850.0;2024-07-10;3466;74
3453;900.0;2024-07-12;1708;74
3454;650.0;2024-07-20;669;74
3455;900.0;2024-07-17;3584;74
3456;900.0;2024-07-16;355;74
3457;850.0;2024-07-23;988;74
3458;1000.0;2024-07-09;843;74
3459;850.0;2024-07-19;1069;74
3460;750.0;2024-07-08;1744;74
3461;850.0;2024-07-09;3444;74
3462;490.0;2024-07-16;1030;74
3463;900.0;2024-07-13;2543;74
3464;750.0;2024-07-20;1535;74
3465;500.0;2024-07-12;3171;74
3466;750.0;2024-07-07;503;74
3467;850.0;2024-07-04;3640;74
3468;850.0;2024-07-16;1739;74
3469;900.0;2024-07-19;539;74
3470;850.0;2024-07-11;335;74
3471;1000.0;2024-07-17;140;74
3472;1000.0;2024-07-14;209;74
3473;850.0;2024-07-14;920;74
3474;850.0;2024-07-04;3791;74
3475;900.0;2024-07-22;3427;74
3476;900.0;2024-07-06;618;74
3477;1000.0;2024-07-24;1485;74
3478;750.0;2024-07-06;2057;74
3479;850.0;2024-07-21;165;74
3480;900.0;2024-07-23;649;74
3481;490.0;2024-07-13;2941;74
3482;1000.0;2024-07-08;1783;74
3483;650.0;2024-07-13;2190;74
3484;850.0;2024-07-03;2792;74
3485;900.0;2024-07-22;2780;74
3486;750.0;2024-07-23;1937;74
3487;490.0;2024-07-10;60;74
3488;750.0;2024-07-17;1464;74
3489;650.0;2024-07-17;1799;74
3490;490.0;2024-07-06;1107;74
3491;500.0;2024-07-01;2104;74
3492;900.0;2024-07-20;2234;74
3493;1900.0;2023-09-11;2707;75
3494;1425.0;2023-09-22;2591;75
3495;1615.0;2023-09-13;1634;75
3496;1615.0;2023-09-16;2091;75
3497;1235.0;2023-09-02;2297;75
3498;1425.0;2023-09-08;2111;75
3499;1615.0;2023-09-15;2832;75
3500;1900.0;2023-09-10;3039;75
3501;1900.0;2023-09-06;1336;75
3502;1900.0;2023-09-12;1105;75
3503;1710.0;2023-09-17;1083;75
3504;1425.0;2023-09-13;1596;75
3505;1710.0;2023-09-23;734;75
3506;931.0;2023-09-16;321;75
3507;1710.0;2023-09-14;2677;75
3508;931.0;2023-09-06;1540;75
3509;1615.0;2023-08-31;2441;75
3510;1615.0;2023-09-20;1007;75
3511;1710.0;2023-09-03;286;75
3512;931.0;2023-09-12;2798;75
3513;1710.0;2023-09-10;1227;75
3514;1425.0;2023-09-09;2008;75
3515;1710.0;2023-08-31;8;75
3516;1615.0;2023-09-23;3013;75
3517;1615.0;2023-09-03;1925;75
3518;1615.0;2023-09-20;1711;75
3519;1615.0;2023-09-20;1008;75
3520;1425.0;2023-09-16;2493;75
3521;1615.0;2023-09-06;926;75
3522;1710.0;2023-09-08;1128;75
3523;1615.0;2023-09-06;1734;75
3524;1615.0;2023-09-16;2702;75
3525;1425.0;2023-09-14;1684;75
3526;1710.0;2023-09-12;3364;75
3527;1575.0;2024-07-21;336;76
3528;1890.0;2024-07-06;577;76
3529;1890.0;2024-07-21;879;76
3530;1890.0;2024-07-18;107;76
3531;1575.0;2024-07-16;1062;76
3532;1890.0;2024-07-08;1130;76
3533;2100.0;2024-07-14;1151;76
3534;1050.0;2024-07-04;659;76
3535;1890.0;2024-07-06;1964;76
3536;2100.0;2024-07-10;1974;76
3537;1785.0;2024-07-22;3752;76
3538;1785.0;2024-07-21;2651;76
3539;1575.0;2024-07-03;3688;76
3540;1890.0;2024-07-24;1452;76
3541;1029.0;2024-07-05;71;76
3542;2100.0;2024-07-24;253;76
3543;1785.0;2024-07-12;3460;76
3544;1785.0;2024-07-24;2731;76
3545;1029.0;2024-07-02;70;76
3546;2100.0;2024-07-11;2574;76
3547;1365.0;2024-07-13;3139;76
3548;1050.0;2024-07-21;3523;76
3549;1365.0;2024-07-16;1982;76
3550;1575.0;2024-07-18;3233;76
3551;2100.0;2024-07-13;1281;76
3552;2100.0;2024-07-12;2850;76
3553;1890.0;2024-07-02;2200;76
3554;2100.0;2024-07-04;969;76
3555;1785.0;2024-07-09;3132;76
3556;2100.0;2024-07-24;2458;76
3557;1785.0;2024-07-03;1711;76
3558;1890.0;2024-07-09;2585;76
3559;1365.0;2024-07-18;1146;76
3560;1785.0;2024-07-13;85;76
3561;1575.0;2024-07-02;3603;76
3562;1575.0;2024-07-23;2088;76
3563;1029.0;2024-07-03;390;76
3564;1575.0;2024-07-22;418;76
3565;1575.0;2024-07-01;1240;76
3566;1785.0;2024-07-10;2138;76
3567;1575.0;2024-07-12;2776;76
3568;2100.0;2024-07-06;888;76
3569;1800.0;2020-09-02;804;77
3570;1800.0;2020-09-10;473;77
3571;980.0;2020-09-14;3235;77
3572;1000.0;2020-09-10;3838;77
3573;1700.0;2020-09-04;1900;77
3574;1800.0;2020-09-12;773;77
3575;1700.0;2020-09-08;597;77
3576;980.0;2020-08-31;2236;77
3577;1700.0;2020-09-17;3322;77
3578;980.0;2020-09-01;3851;77
3579;2000.0;2020-09-16;1695;77
3580;1700.0;2020-09-12;1769;77
3581;1800.0;2020-09-11;2417;77
3582;1000.0;2020-09-19;3309;77
3583;1700.0;2020-09-04;1042;77
3584;1800.0;2020-09-19;2743;77
3585;1700.0;2020-09-01;921;77
3586;1800.0;2020-09-02;1137;77
3587;1700.0;2020-09-15;1182;77
3588;1500.0;2020-09-20;2108;77
3589;1300.0;2020-09-21;462;77
3590;1500.0;2020-09-06;2884;77
3591;980.0;2020-09-11;1499;77
3592;1700.0;2020-09-17;15;77
3593;980.0;2020-09-21;2474;77
3594;1700.0;2020-09-16;2341;77
3595;1500.0;2020-09-07;3280;77
3596;1500.0;2020-09-21;3298;77
3597;1700.0;2020-08-31;3414;77
3598;980.0;2020-09-13;689;77
3599;1800.0;2020-09-12;3067;77
3600;1300.0;2020-08-31;1017;77
3601;1700.0;2020-09-10;1737;77
3602;1500.0;2020-09-02;3348;77
3603;1500.0;2020-09-11;1603;77
3604;1425.0;2021-09-22;1603;78
3605;1615.0;2021-09-20;2761;78
3606;1900.0;2021-09-17;3774;78
3607;1710.0;2021-09-17;246;78
3608;1615.0;2021-09-08;3474;78
3609;1615.0;2021-09-23;904;78
3610;1615.0;2021-09-17;1735;78
3611;1615.0;2021-09-07;2219;78
3612;931.0;2021-09-02;2503;78
3613;1235.0;2021-09-11;3618;78
3614;1900.0;2021-09-01;3708;78
3615;1615.0;2021-09-18;2369;78
3616;1710.0;2021-09-13;1076;78
3617;931.0;2021-09-13;517;78
3618;1615.0;2021-09-06;1144;78
3619;931.0;2021-09-08;2245;78
3620;1710.0;2021-09-07;3694;78
3621;1710.0;2021-09-10;782;78
3622;1710.0;2021-09-21;2652;78
3623;1235.0;2021-09-04;3220;78
3624;1615.0;2021-09-01;3083;78
3625;1615.0;2021-09-10;2887;78
3626;1900.0;2021-09-10;2439;78
3627;1615.0;2021-09-17;3706;78
3628;1710.0;2021-09-10;110;78
3629;931.0;2021-09-21;895;78
3630;1615.0;2021-09-01;2822;78
3631;931.0;2021-09-06;2523;78
3632;1615.0;2021-09-12;3014;78
3633;1615.0;2021-09-04;2005;78
3634;1615.0;2021-09-13;3765;78
3635;1235.0;2021-09-03;2024;78
3636;1425.0;2021-09-14;1702;78
3637;931.0;2021-09-10;1303;78
3638;1615.0;2021-09-12;3422;78
3639;1615.0;2021-09-01;1634;78
3640;510.0;2023-08-03;1617;79
3641;600.0;2023-08-08;1445;79
3642;510.0;2023-08-15;1723;79
3643;390.0;2023-08-10;2553;79
3644;300.0;2023-08-03;3796;79
3645;510.0;2023-08-20;2758;79
3646;540.0;2023-08-07;737;79
3647;450.0;2023-08-23;1365;79
3648;510.0;2023-08-11;2452;79
3649;294.0;2023-08-16;71;79
3650;390.0;2023-08-21;965;79
3651;540.0;2023-08-03;3735;79
3652;450.0;2023-08-23;477;79
3653;540.0;2023-08-03;3190;79
3654;510.0;2023-08-01;2110;79
3655;300.0;2023-08-09;1313;79
3656;510.0;2023-08-02;3002;79
3657;390.0;2023-08-18;1838;79
3658;510.0;2023-08-13;723;79
3659;540.0;2023-08-18;3089;79
3660;510.0;2023-08-12;3492;79
3661;390.0;2023-08-04;2945;79
3662;450.0;2020-08-05;1553;80
3663;540.0;2020-08-15;3231;80
3664;450.0;2020-08-16;507;80
3665;540.0;2020-08-18;3629;80
3666;294.0;2020-08-19;3843;80
